,Unnamed: 0,budget,popularity,runtime,vote_average,vote_count,Days,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Foreign,popularity_index
4114,4114,2000000.0,5.261065,104.0,6.3,86.0,27172,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12116875660859655
4115,4115,29584033.76797455,6.337735,97.0,6.1,23.0,34482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5028223342110949
4116,4116,29584033.76797455,7.359286,94.0,5.2,210.0,35126,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29587719636982873
4117,4117,2000000.0,1.892183,91.0,5.8,36.0,32081,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1277805056338076
4118,4118,29584033.76797455,0.001186,107.21727137704222,6.104517497348888,701.7172852598093,32697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16424594464858747
4119,4119,2000000.0,3.911445,90.0,7.1,52.0,34267,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.3187536576731835
4120,4120,3800000.0,2.559806,84.0,5.9,18.0,35999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.025360902545985317
4121,4121,29584033.76797455,0.744406,96.0,6.3,10.0,31698,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.05281593242870047
4122,4122,13500000.0,5.16023,129.0,5.2,32.0,38290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4148964172802065
4123,4123,7000000.0,0.253595,93.0,6.7,3.0,35770,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.06662412124931175
4124,4124,29584033.76797455,0.046868,100.0,5.0,1.0,34378,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2095797499199346
4125,4125,29584033.76797455,2.952932,97.0,5.6,13.0,37359,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01831620739432273
4126,4126,29584033.76797455,5.563068,94.0,5.5,143.0,37971,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.20147828133755005
4127,4127,29584033.76797455,1.161034,95.0,6.4,9.0,35854,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,7.639923043590097
4128,4128,2000000.0,7.502934,97.0,5.9,88.0,30268,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.00037199024569157683
4129,4129,29584033.76797455,5.350423,92.0,6.1,96.0,34418,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.13525814691192173
4130,4130,2000000.0,4.261508999999998,96.0,6.3,41.0,34993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0017805042099169684
4131,4131,29584033.76797455,6.752141,87.0,6.0,333.0,38304,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6423655271828215
4132,4132,29584033.76797455,20.362373,91.0,6.7,406.0,35728,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5155227933659968
4133,4133,29584033.76797455,5.099368,98.0,5.4,40.0,37555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.056357561213300725
4134,4134,29584033.76797455,6.632891000000001,86.0,5.3,124.0,35913,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.1747084397612322
4135,4135,29584033.76797455,1.7173759999999998,120.0,6.8,16.0,35514,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.02254302448532029
4136,4136,29584033.76797455,4.922397,99.0,6.9,18.0,34133,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.02591754793634766
4137,4137,1000000.0,13.222268,92.0,6.1,381.0,36820,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5368057705566893
4138,4138,100000.0,7.447713999999999,86.0,5.5,92.0,37073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0080063289806233
4139,4139,2000000.0,9.68793,98.0,5.2,84.0,36204,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.6670886552503396
4140,4140,2.0,0.050625,0.0,6.104517497348888,701.7172852598093,38375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7114235486823867
4141,4141,2000000.0,5.941852,82.0,6.7,165.0,22076,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3930303406859126
4142,4142,29584033.76797455,0.174311,103.0,3.5,2.0,37156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0071554291371850815
4143,4143,29584033.76797455,0.361554,76.0,5.8,2.0,35295,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.006640137259919704
4144,4144,2300000.0,8.055083999999999,87.0,7.2,102.0,13550,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.14371178109391686
4145,4145,2000000.0,4.346271,88.0,4.4,27.0,35594,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1508171710286716
4146,4146,14000000.0,3.419685,97.0,5.6,37.0,33282,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05213074412230316
4147,4147,2000000.0,5.100741,96.0,5.7,50.0,37003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.490160606552955
4148,4148,29584033.76797455,2.253589,87.0,6.7,45.0,37489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06164494642374745
4149,4149,29584033.76797455,0.209475,106.0,6.6,8.0,37415,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0008642647624451008
4150,4150,29584033.76797455,3.613577,107.0,5.3,36.0,37552,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.009008430583475035
4151,4151,29584033.76797455,1.296784,85.0,6.3,12.0,20775,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.016907268363990216
4152,4152,7000000.0,4.5082900000000015,88.0,5.2,46.0,37315,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.023213379323955004
4153,4153,29584033.76797455,8.902102000000003,99.0,6.1,24.0,20421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.3752947155382835
4154,4154,29584033.76797455,1.619635,102.0,5.9,10.0,35377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.256412640851064
4155,4155,29584033.76797455,1.002585,108.0,3.9,8.0,36630,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.09387476245689
4156,4156,29584033.76797455,1.332804,90.0,4.2,35.0,38108,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.023698228885704702
4157,4157,2000000.0,2.00163,89.0,4.4,24.0,38262,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.011096595253214802
4158,4158,2000000.0,1.187764,92.0,4.4,19.0,38304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02676984157631784
4159,4159,19000000.0,6.463806,99.0,6.7,59.0,27676,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.814873584134169
4160,4160,29584033.76797455,1.980265,103.0,6.7,24.0,33647,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.004050426187284578
4161,4161,1950000.0,3.696123000000001,90.0,5.8,49.0,38129,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.040758547997990856
4162,4162,1987650.0,32.841229,94.0,6.6,827.0,36470,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1.2336176641193193
4163,4163,29584033.76797455,8.518866000000001,97.0,7.4,443.0,36645,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.017885492388732247
4164,4164,29584033.76797455,4.892203,88.0,7.8,55.0,37457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.07749164666828848
4165,4165,29584033.76797455,4.665026,95.0,5.8,12.0,34944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.016907268363990216
4166,4166,29584033.76797455,1.294967,160.0,5.6,10.0,37337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.014089390303325181
4167,4167,29584033.76797455,14.331992,94.0,7.5,275.0,35679,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3874582333414424
4168,4168,29584033.76797455,3.068463,82.0,5.8,27.0,38271,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03804135381897798
4169,4169,1900000.0,1.367751,89.0,6.9,21.0,38143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.029587719636982875
4170,4170,1800000.0,14.838985999999998,87.0,5.6,328.0,36442,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.4621320019490658
4171,4171,29584033.76797455,1.950959,98.0,7.2,244.0,36197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16354280140972535
4172,4172,1800000.0,14.884756,125.0,7.6,281.0,14914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3959118675234376
4173,4173,1800000.0,41.996783,95.0,8.0,1442.0,19430,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.031690081739491
4174,4174,1800000.0,2.179428,118.0,6.2,36.0,33555,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.050721805091970634
4175,4175,1800000.0,12.471239,93.0,6.8,403.0,37114,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5678024292240047
4176,4176,1700000.0,13.315383,93.0,5.5,215.0,22855,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3029218915214913
4177,4177,29584033.76797455,3.363321,109.0,5.6,9.0,32976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.012680451272992659
4178,4178,2000000.0,1.6991009999999998,109.0,5.3,14.0,36806,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3201789096748937
4179,4179,29584033.76797455,0.320387,155.0,6.7,5.0,38255,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.007044695151662591
4180,4180,29584033.76797455,0.692497,87.0,6.4,88.0,36680,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.682459503441499e-05
4181,4181,29584033.76797455,0.023436,93.0,5.5,12.0,30149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4236233827881681
4182,4182,29584033.76797455,0.749699,108.0,6.8,9.0,33898,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.012680451272992659
4183,4183,1800000.0,11.756943,114.0,6.7,192.0,21075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00029241222968789715
4184,4184,29584033.76797455,0.225627,87.0,6.9,17.0,15092,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.014003465137211854
4185,4185,29584033.76797455,6.833164,113.0,5.3,33.0,35273,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.04649498800097309
4186,4186,29584033.76797455,0.060127,87.0,6.104517497348888,701.7172852598093,38458,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.9886768714615224
4187,4187,1800000.0,1.959405,86.0,4.2,22.0,37477,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030996658667315394
4188,4188,1800000.0,0.21544,101.0,5.0,4.0,36967,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.005939964003059111
4189,4189,1530000.0,27.36562,81.0,7.2,664.0,32052,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.935535516140792
4190,4190,500000.0,8.650779,93.0,6.3,152.0,33294,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.21415873261054272
4191,4191,1493619.0,2.492747,90.0,4.9,19.0,37662,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02676984157631784
4192,4192,29584033.76797455,2.756435,106.0,7.0,28.0,35552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0394502928493105
4193,4193,1700000.0,18.828683,88.0,6.1,236.0,22504,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3325096111584742
4194,4194,1700000.0,6.9796380000000005,130.0,6.4,89.0,33243,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1253955736995941
4195,4195,2000000.0,26.281839,108.0,6.3,519.0,36371,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7312393567425768
4196,4196,1700000.0,2.079125,98.0,5.5,39.0,32522,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0007610578878919485
4197,4197,29584033.76797455,3.939753,86.0,6.0,59.0,34244,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.13363285516782158
4198,4198,1000000.0,14.017809,104.0,7.3,221.0,37561,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0006400311213296192
4199,4199,29584033.76797455,3.677831,100.0,5.9,7.0,34594,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5499159274392095
4200,4200,1644736.0,3.426314,126.0,7.2,79.0,10140,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.05846335320460892
4201,4201,1650000.0,6.915201,118.0,7.2,133.0,15600,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.18738889103422487
4202,4202,1600000.0,8.535178,103.0,7.1,61.0,14218,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08594528085028359
4203,4203,29584033.76797455,2.160586,102.0,6.0,24.0,37576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,26.31729266384353
4204,4204,29584033.76797455,0.796009,84.0,6.3,3.0,32284,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.01440321949607501
4205,4205,29584033.76797455,0.13456,107.21727137704222,4.3,4.0,36491,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.002326980898198407
4206,4206,29584033.76797455,4.554574,96.0,6.8,52.0,35289,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.4294898397366894
4207,4207,29584033.76797455,3.215465,92.0,4.6,55.0,37903,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.07749164666828848
4208,4208,29584033.76797455,1.49436,114.0,7.6,20.0,34899,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.21918764169488272
4209,4209,1600000.0,20.810292,113.0,7.5,372.0,23151,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5241253192836967
4210,4210,29584033.76797455,0.122704,107.21727137704222,6.104517497348888,701.7172852598093,35083,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9886768714615224
4211,4211,29584033.76797455,3.654018,123.0,6.7,32.0,21397,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.2054648398568154
4212,4212,29584033.76797455,3.313339,111.0,6.5,2.0,33924,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.002817878060665036
4213,4213,29584033.76797455,5.3793190000000015,99.0,4.4,111.0,38437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0018406463454479422
4214,4214,2000000.0,9.67299,108.0,6.7,129.0,35252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1817531349128948
4215,4215,1500000.0,17.49699,92.0,6.6,363.0,28224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511444868010704
4216,4216,1500000.0,12.2624,129.0,7.9,241.0,10562,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.33955430631013683
4217,4217,1500000.0,13.291991,91.0,6.8,279.0,30933,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07979227894859342
4218,4218,1500000.0,13.788054,81.0,6.9,226.0,34655,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.31842022085514904
4219,4219,1000000.0,3.990215,97.0,5.9,48.0,33027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06762907345596086
4220,4220,17000000.0,6.5265879999999985,90.0,4.5,99.0,38590,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13948496400291927
4221,4221,1500000.0,11.145915,111.0,7.3,160.0,12824,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.2254302448532029
4222,4222,29584033.76797455,5.446832,103.0,6.5,64.0,30626,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.325515589706147
4223,4223,1500000.0,10.009994,110.0,7.1,166.0,31840,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.016934837372721525
4224,4224,1500000.0,58.594852,103.0,6.8,1737.0,36459,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.668062918825561
4225,4225,1500000.0,11.35344,92.0,6.7,144.0,26757,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.20288722036788254
4226,4226,1500000.0,8.589355,114.0,7.4,153.0,32794,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.005348443074599269
4227,4227,29584033.76797455,2.828303,101.0,6.5,39.0,37124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549486221829682
4228,4228,1500000.0,3.618646,111.0,6.5,43.0,34461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.001139730593086967
4229,4229,1500000.0,15.017068,104.0,5.5,342.0,37504,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.7308925231979133
4230,4230,1500000.0,5.817519,96.0,6.1,111.0,30268,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.050266202880387335
4231,4231,1500000.0,9.856826,98.0,6.8,151.0,32935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4755723151598607
4232,4232,29584033.76797455,4.2623739999999986,106.0,6.5,48.0,35539,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.06762907345596086
4233,4233,29584033.76797455,0.06124,93.0,3.0,1.0,38269,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3567067183117057
4234,4234,1500000.0,11.064228,100.0,6.2,251.0,33138,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.04423342693978043
4235,4235,29584033.76797455,1.7423830000000002,80.0,5.7,12.0,34743,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3864882128320433
4236,4236,29584033.76797455,0.414754,95.0,4.5,3.0,36610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.004226817090997554
4237,4237,29584033.76797455,12.677016,83.0,5.7,159.0,34859,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.22402130582287036
4238,4238,1.0,28.27648,87.0,8.1,856.0,9210,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.2060518099646351
4239,4239,29584033.76797455,0.87066,91.0,6.4,9.0,33362,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.058796733684280615
4240,4240,1500000.0,7.5591,86.0,5.9,107.0,35381,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.04632132428685571
4241,4241,1500000.0,2.0281700000000003,107.21727137704222,3.5,1.0,34390,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.006715871800958707
4242,4242,1500000.0,0.8590139999999999,97.0,6.6,8.0,38094,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0038862214490014224
4243,4243,1500000.0,0.071377,108.0,6.0,2.0,34718,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.22670763612275555
4244,4244,1200000.0,0.193172,128.0,6.0,2.0,36398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.002817878060665036
4245,4245,1500000.0,4.680206,93.0,6.6,183.0,35903,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.16354280140972535
4246,4246,2000000.0,1.20173,90.0,6.8,16.0,35587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.28261680480604906
4247,4247,1.0,0.094105,90.0,10.0,2.0,38217,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.00030887812815907375
4248,4248,1500000.0,14.504326,101.0,5.1,242.0,37187,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9595848497931908
4249,4249,29584033.76797455,10.322858,109.0,6.5,358.0,37911,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.16445458588419493
4250,4250,29584033.76797455,1.404175,98.0,6.9,24.0,34685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022565923247621564
4251,4251,1.0,0.077876,87.0,6.8,6.0,34651,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.008453634181995108
4252,4252,29584033.76797455,0.35819,98.0,6.0,1.0,37300,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.001408939030332518
4253,4253,9000000.0,9.159265,112.0,6.4,13.0,37632,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.01831620739432273
4254,4254,29584033.76797455,1.893697,85.0,2.6,9.0,37934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012680451272992659
4255,4255,29584033.76797455,0.71087,102.0,7.4,7.0,38794,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.007257893516237852
4256,4256,29584033.76797455,1.105357,102.0,4.2,13.0,38213,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02066958973964494
4257,4257,1500000.0,2.815228,90.0,3.3,52.0,38353,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.07326482957729093
4258,4258,29584033.76797455,0.446858,93.0,7.5,6.0,38422,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.008453634181995108
4259,4259,1488423.0,80.171283,83.0,6.9,1914.0,9894,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.10798706058461388
4260,4260,1400000.0,0.6848810000000001,106.0,6.8,10.0,34138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.014089390303325181
4261,4261,1455000.0,3.598457,113.0,5.4,12.0,21173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11681458958866008
4262,4262,1.0,1.452152,94.0,5.9,18.0,34363,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.015931725951704917
4263,4263,2000000.0,1.193219,101.0,5.3,6.0,38584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.008453634181995108
4264,4264,3150000.0,8.039223,100.0,5.2,97.0,37953,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.13666708594225424
4265,4265,29584033.76797455,2.486992,75.0,6.2,32.0,37800,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.04508604897064057
4266,4266,29584033.76797455,0.43049,91.0,6.104517497348888,701.7172852598093,37675,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.002698228648389601
4267,4267,1377800.0,9.815394,105.0,6.1,203.0,20343,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.28601462315750115
4268,4268,1350000.0,16.032594,105.0,7.5,1648.0,31884,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0011412155840877314
4269,4269,29584033.76797455,0.592821,104.0,6.104517497348888,701.7172852598093,26572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08262489928255222
4270,4270,1300000.0,10.240917,105.0,7.7,207.0,31960,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0874410899680376
4271,4271,29584033.76797455,3.443916,95.0,6.7,51.0,31374,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1713367766772393
4272,4272,1300000.0,0.07206599999999999,135.0,5.0,1.0,34795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0009348018349814275
4273,4273,29584033.76797455,0.430758,105.0,6.5,6.0,32676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.008453634181995108
4274,4274,29584033.76797455,0.143784,79.0,6.1,30.0,37046,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0003497153806801052
4275,4275,29584033.76797455,0.077873,135.0,6.104517497348888,701.7172852598093,37898,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9886768714615224
4276,4276,29584033.76797455,0.319792,88.0,2.8,10.0,27146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014089390303325181
4277,4277,1000000.0,1.600797,85.0,5.9,18.0,33647,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.025360902545985317
4278,4278,29584033.76797455,0.285131,122.0,2.3,4.0,34720,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.005635756121330072
4279,4279,29584033.76797455,5.628399,82.0,3.2,34.0,36362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04790392703130561
4280,4280,29584033.76797455,5.065752,103.0,5.0,66.0,36133,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.09298997600194618
4281,4281,1288000.0,18.426825,130.0,7.7,336.0,10738,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0180196232987802
4282,4282,1250000.0,16.517777,87.0,6.0,315.0,25732,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.035875155091975884
4283,4283,1250000.0,6.903314,101.0,7.4,112.0,12791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05405070244583638
4284,4284,1250000.0,4.45544,88.0,5.3,62.0,26950,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04217522941272045
4285,4285,29584033.76797455,0.106949,100.0,5.9,10.0,37408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.014089390303325181
4286,4286,15000000.0,0.165909,87.0,5.8,2.0,36722,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0044156207407740665
4287,4287,1250000.0,9.903992,92.0,6.7,79.0,15405,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0896285161905276
4288,4288,1250000.0,7.700189999999999,118.0,6.8,72.0,11302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10144361018394127
4289,4289,29584033.76797455,4.480579,123.0,4.1,13.0,37837,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.01831620739432273
