,budget,popularity,revenue,runtime,vote_average,vote_count,Days,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Foreign,popularity_index
3829,3500000.0,10.729884,14000000.0,92.0,5.9,129.0,27923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1817531349128948
3830,3716946.0,2.676535,5000000.0,121.0,6.9,47.0,21726,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.06622013442562834
3831,3500000.0,7.821438000000001,13007551.0,134.0,7.4,82.0,20845,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11553300048726646
3832,3500000.0,3.281509,12800000.0,149.0,7.4,46.0,17744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06481119539529583
3833,3500000.0,2.938973,12000000.0,121.0,6.2,35.0,20186,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.126212355137
3834,3500000.0,10.219942,12600000.0,116.0,7.1,158.0,22469,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.04753530442998092
3835,3500000.0,50.319662,40423945.0,92.0,6.3,1434.0,38444,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.949833643631179
3836,29584033.767974548,0.593068,83769672.29056203,93.0,5.4,8.0,31967,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.011271512242660143
3837,3500000.0,8.406025,9482579.0,96.0,5.7,70.0,31328,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.005347452593753964
3838,10000000.0,5.588652,6451628.0,105.0,6.8,81.0,31841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.356705233320705
3839,2000000.0,25.894064999999998,33965843.0,129.0,7.8,626.0,36063,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.08331690508890861
3840,29584033.767974548,3.2800809999999996,83769672.29056203,94.0,4.8,36.0,35762,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.05933058794905555
3841,3600000.0,35.674774,5923044.0,84.0,7.6,742.0,27874,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0454327605067282
3842,29584033.767974548,3.115754,83769672.29056203,81.0,5.4,43.0,33096,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06058437830429827
3843,1000000.0,20.466433,83769672.29056203,86.0,3.8,476.0,37491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6706549784382785
3844,29584033.767974548,0.015597,83769672.29056203,105.0,5.4,4.0,32276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.727701252026289
3845,3500000.0,12.982319,4159678.0,103.0,6.7,583.0,36505,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.019577378858582448
3846,29584033.767974548,0.595136,83769672.29056203,104.0,5.8,9.0,34743,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0002613584161346009
3847,3500000.0,3.643608,113783.0,98.0,6.7,28.0,34780,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0394502928493105
3848,3500000.0,6.396936,83769672.29056203,91.0,5.6,90.0,34032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026590507773785405
3849,29584033.767974548,0.909067,83769672.29056203,111.0,2.9,7.0,38402,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009862573212327625
3850,3500000.0,1.348114,83769672.29056203,98.0,5.2,10.0,35743,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.04608001324923144
3851,29584033.767974548,0.964802,83769672.29056203,104.0,2.0,1.0,32444,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0014089390303325179
3852,29584033.767974548,0.042345999999999995,83769672.29056203,200.0,6.104517497348887,701.7172852598092,38514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05902625933167403
3853,3500000.0,1.271621,83769672.29056203,96.0,4.6,10.0,35953,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.040757805502490474
3854,3500000.0,25.891466,83769672.29056203,78.0,7.9,419.0,37317,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18443885227698692
3855,3500000.0,1.6181379999999999,83769672.29056203,100.0,6.104517497348887,701.7172852598092,38276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15971969207825643
3856,3500000.0,4.304341,83769672.29056203,85.0,3.3,19.0,37660,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0011449280615896437
3857,3500000.0,3.158056,83769672.29056203,92.0,5.3,37.0,37727,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.17173623925644502
3858,29584033.767974548,3.230779,83769672.29056203,86.0,5.0,11.0,38185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.057344011308618
3859,3440000.0,1.913302,83769672.29056203,90.0,3.6,6.0,37670,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3.3573604664665573
3860,3400000.0,5.690619,31063038.0,94.0,6.5,84.0,24509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.00208022793731219
3861,8000000.0,17.537154,127392239.0,80.0,6.9,358.0,34403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5044001728590414
3862,3500000.0,26.259389000000002,19504039.0,107.0,6.7,524.0,36839,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4247274735972368
3863,29584033.767974548,1.4194309999999999,83769672.29056203,100.0,6.2,15.0,36728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021134085454987767
3864,3000000.0,11.637458,3830137.0,92.0,6.0,127.0,35742,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0029774069565333796
3865,3300000.0,192.528841,13092000.0,105.0,8.3,4254.0,37947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8352933305156802
3866,3300000.0,44.356711,30641770.0,130.0,8.1,1814.0,33317,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5558154010231875
3867,600000.0,4.859873,4000000.0,99.0,6.8,97.0,32340,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.06325541916407686
3868,3400000.0,6.723057000000001,83769672.29056203,118.0,6.8,47.0,38101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.06622013442562834
3869,29584033.767974548,3.069605,83769672.29056203,85.0,6.4,66.0,35053,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0006073613193127941
3870,3800000.0,21.826888,16800000.0,115.0,7.9,927.0,37174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00019453382110018588
3871,29584033.767974548,15.128316,19294144.0,94.0,7.4,344.0,26663,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.48467502643438615
3872,29584033.767974548,1.814802,83769672.29056203,91.0,6.7,37.0,34994,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.016188629394837225
3873,4300000.0,5.643023,83769672.29056203,98.0,6.2,66.0,26208,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.09298997600194618
3874,3300000.0,2.964785,45000.0,96.0,4.1,9.0,37976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.266042077751013
3875,2000000.0,0.11615,7.0,92.0,8.0,1.0,32487,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0014089390303325179
3876,29584033.767974548,13.437038000000001,28814580.0,128.0,6.8,174.0,35740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07587613896623227
3877,3200000.0,26.180367,33395426.0,136.0,7.5,863.0,21026,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0070492522806304
3878,3200000.0,11.735287,8000000.0,123.0,7.4,265.0,18783,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0143171631083783
3879,29584033.767974548,8.308442,2277396.0,99.0,6.9,150.0,36048,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.2113408545498777
3880,29584033.767974548,3.027892,83769672.29056203,101.0,6.9,101.0,34029,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.14230284206358432
3881,3200000.0,11.933449000000001,5332926.0,105.0,6.8,347.0,36457,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.4889018435253837
3882,29584033.767974548,8.825113,658573.0,95.0,6.1,160.0,34664,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0012889721886638272
3883,2700000.0,17.332585,141000000.0,109.0,7.0,418.0,24723,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5889365146789924
3884,2500000.0,47.812466,124881062.0,110.0,7.2,987.0,19662,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0143268155498832
3885,2400000.0,11.753553,83769672.29056203,110.0,5.7,112.0,37196,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.8328089278159108
3886,3180000.0,42.868495,9644124.0,130.0,8.0,1076.0,13181,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.014691758466066329
3887,4000000.0,63.513324,16491080.0,93.0,7.8,2655.0,31143,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.740733125532835
3888,29584033.767974548,1.918959,83769672.29056203,115.0,6.3,15.0,32781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.4899786951553615
3889,3000000.0,22.789649,177512032.0,91.0,5.7,722.0,36496,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.017253979900078
3890,29584033.767974548,5.735912,83769672.29056203,91.0,7.4,54.0,32078,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.10682579762201581
3891,4000000.0,11.414843,35564473.0,120.0,7.3,453.0,33563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6382493807406306
3892,29584033.767974548,6.017273,83769672.29056203,111.0,6.9,49.0,37800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7780929621572218
3893,3000000.0,21.607228,29999213.0,87.0,5.7,361.0,27376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.22283012226079654
3894,3000000.0,7.961558999999999,20966644.0,117.0,6.9,156.0,27419,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.11598225213273143
3895,3000000.0,54.40303299999999,89328627.0,86.0,6.0,2428.0,37450,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.420903965647353
3896,3000000.0,41.045084,77712439.0,110.0,6.7,1573.0,37022,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2.2162610947130506
3897,3000000.0,0.29522600000000004,19184015.0,113.0,5.0,1.0,33494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17635010629582118
3898,3000000.0,16.553594,17570324.0,108.0,7.6,165.0,17258,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.012519959127447841
3899,3000000.0,24.393296,18999718.0,95.0,6.2,361.0,21714,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0010126065468211445
3900,3000000.0,11.241802,23144499.0,98.0,5.3,106.0,31668,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1493475372152469
3901,16000000.0,9.18885,68411275.0,93.0,5.9,137.0,32740,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.004751228706946906
3902,3000000.0,11.158167,19472057.0,86.0,5.7,216.0,27650,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.30433083055182386
3903,3000000.0,23.109959,33300000.0,161.0,7.7,542.0,17120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.7636449544402247
3904,3000000.0,1.586598,15369573.0,100.0,4.7,25.0,29015,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.039736131693964304
3905,2000000.0,3.8328580000000003,7900000.0,121.0,6.7,86.0,23884,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.12116875660859654
3906,3000000.0,22.889294,25000000.0,125.0,8.1,483.0,18107,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.6805175516506061
3907,3000000.0,10.341982000000002,15938065.0,87.0,4.2,193.0,30219,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.21560483945881623
3908,3000000.0,7.924982000000001,13000000.0,128.0,6.4,120.0,20326,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.19316465939748076
3909,3000000.0,1.697846,11718595.0,100.0,6.4,28.0,34632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.39761525040077383
3910,29584033.767974548,14.936660999999999,229094.0,84.0,6.6,367.0,38135,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.517080624132034
3911,3000000.0,0.720091,83769672.29056203,97.0,7.0,11.0,27370,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.015498329333657697
3912,29584033.767974548,2.747402,83769672.29056203,84.0,5.3,36.0,35875,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001015733844523108
3913,3000000.0,6.734964999999999,10400000.0,146.0,7.3,41.0,18111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05776650024363323
3914,3000000.0,13.338539,10000000.0,186.0,7.6,155.0,18641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.11735215633093694
3915,29584033.767974548,0.185373,9016377.0,94.0,4.5,4.0,32317,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.22283012226079654
3916,3000000.0,5.3448150000000005,9012000.0,133.0,7.3,82.0,13796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.3697646090514355
3917,29584033.767974548,0.9826239999999999,83769672.29056203,99.0,3.7,10.0,34743,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0004581197237359339
3918,3000000.0,23.299907,11176469.0,108.0,7.4,568.0,37394,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.07635006980882067
3919,29584033.767974548,4.103764,83769672.29056203,95.0,3.8,46.0,28126,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.16444122096518804
3920,3000000.0,5.003615,7282851.0,97.0,6.3,94.0,28357,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.23447339656125496
3921,3000000.0,0.019984000000000002,6804016.0,94.0,5.0,3.0,34285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.004226817090997554
3922,29584033.767974548,1.026243,83769672.29056203,86.0,5.8,19.0,33282,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.02676984157631784
3923,29584033.767974548,2.787375,10422387.0,115.0,6.8,34.0,34628,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.04790392703130561
3924,3800000.0,3.6673720000000003,28200000.0,97.0,6.5,59.0,32319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08312740278961855
3925,3000000.0,2.144354,83769672.29056203,82.0,3.1,11.0,32795,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.015498329333657697
3926,3000000.0,3.937939,4109095.0,117.0,5.7,35.0,31344,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.04931286606163813
3927,3000000.0,5.325156,83769672.29056203,90.0,6.0,57.0,36225,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.08030952472895352
3928,3000000.0,23.981601,4000000.0,100.0,7.4,798.0,22138,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1243333462053493
3929,29584033.767974548,3.107149,83769672.29056203,98.0,5.2,38.0,30115,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.018666336879613256
3930,29584033.767974548,5.016607,83769672.29056203,95.0,5.4,39.0,31563,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6659397593199623
3931,29584033.767974548,13.857194,83769672.29056203,94.0,7.6,234.0,24771,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.16567524848682358
3932,29584033.767974548,6.997495,83769672.29056203,104.0,6.4,25.0,33161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.035223475758312944
3933,3000000.0,4.337685,3076820.0,87.0,5.9,90.0,32215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002100519770581778
3934,2962051.0,3.6366339999999995,3011195.0,108.0,6.6,94.0,31311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.13244026885125668
3935,29584033.767974548,15.492257,4069826.0,86.0,7.2,345.0,37436,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.13363434015882236
3936,3000000.0,2.504169,9879971.0,94.0,6.9,94.0,34607,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13244026885125668
3937,3000000.0,10.757539,2807390.0,139.0,7.4,194.0,32109,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.2733341718845085
3938,29584033.767974548,1.580027,83769672.29056203,89.0,6.1,4.0,33740,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0036991125829050615
3939,2800000.0,15.754614000000002,1826705.0,102.0,5.1,366.0,37926,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5156716851017016
3940,3000000.0,56.763490000000004,14980005.0,120.0,8.0,1945.0,33647,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2.740386413996747
3941,29584033.767974548,3.6448720000000003,83769672.29056203,110.0,6.5,37.0,36302,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.3651570596015577
3942,3000000.0,16.900433,748453.0,86.0,5.7,211.0,36694,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0005969663823074407
3943,3000000.0,1.569246,83769672.29056203,101.0,5.2,17.0,38485,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00562885838839889
3944,3000000.0,4.682881,83769672.29056203,110.0,6.5,95.0,31325,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.1338492078815892
3945,29584033.767974548,1.128559,83769672.29056203,87.0,5.8,12.0,35021,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.016907268363990216
3946,3000000.0,12.68672,2357852.0,123.0,6.9,250.0,35972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.35924902290501504
3947,29584033.767974548,3.7503379999999997,83769672.29056203,99.0,5.6,67.0,37030,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.05382275632721899
3948,29584033.767974548,2.857848,83769672.29056203,176.0,4.0,21.0,31957,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.029587719636982875
3949,3000000.0,20.952820000000003,11947954.0,87.0,5.3,444.0,37152,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00026952586663880716
3950,29584033.767974548,0.18094000000000002,83769672.29056203,120.0,3.7,3.0,34127,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.016934094877221143
3951,29584033.767974548,1.75311,83769672.29056203,94.0,5.2,34.0,36995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6210566488173472
3952,2700000.0,3.120747,83769672.29056203,98.0,6.7,59.0,34257,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.08312740278961855
3953,29584033.767974548,0.384496,83769672.29056203,107.21727137704222,6.3,2.0,37665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.19321514909150675
3954,29584033.767974548,2.504156,83769672.29056203,96.0,3.9,37.0,36477,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.05213074412230316
3955,3000000.0,0.431332,83769672.29056203,97.0,5.8,5.0,32479,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0536156000826123
3956,3000000.0,11.882563000000001,22000.0,112.0,5.7,197.0,36640,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28762939192913056
3957,29584033.767974548,9.342464999999999,83769672.29056203,88.0,6.1,15.0,35952,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.011960860015659902
3958,3000000.0,12.564554,3387000.0,83.0,4.9,148.0,38072,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.20852297648921264
3959,29584033.767974548,0.6882199999999999,83769672.29056203,80.0,3.0,5.0,34440,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05736668735054413
3960,29584033.767974548,0.194848,83769672.29056203,90.0,6.104517497348887,701.7172852598092,36369,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.006639394764419321
3961,29584033.767974548,2.015525,83769672.29056203,96.0,5.4,32.0,36095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04508604897064057
3962,3000000.0,2.680629,83769672.29056203,85.0,5.2,18.0,37401,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.00017522893809024376
3963,29584033.767974548,12.036888000000001,83769672.29056203,84.0,5.3,171.0,37842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.24092857418686056
3964,29584033.767974548,1.737032,83769672.29056203,80.0,2.9,28.0,37313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.16149499881967072
3965,3000000.0,9.249229,83769672.29056203,90.0,5.8,136.0,36824,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0006667609593433852
3966,2500000.0,5.164423,3200000.0,92.0,7.1,95.0,20739,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1655482817562582
3967,3.0,0.008263,83769672.29056203,100.0,6.104517497348887,701.7172852598092,35853,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03526051371286681
3968,29584033.767974548,1.9988259999999998,83769672.29056203,88.0,4.8,14.0,37369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01972514642465525
3969,3000000.0,1.968679,83769672.29056203,95.0,4.6,16.0,37758,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.022543024485320286
3970,3000000.0,1.141463,83769672.29056203,79.0,2.8,10.0,38248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0797974764170961
3971,29584033.767974548,0.214704,83769672.29056203,88.0,6.0,1.0,28259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014089390303325179
3972,3200000.0,1.034844,83769672.29056203,95.0,6.1,5.0,36121,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00704469515166259
3973,29584033.767974548,1.975941,83769672.29056203,95.0,6.3,22.0,36275,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.08133072962538573
3974,2900000.0,5.928937,5596708.0,113.0,7.6,126.0,31836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17752631782189726
3975,2900000.0,3.370225,5000000.0,136.0,7.3,25.0,18658,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.08534763028245446
3976,29584033.767974548,5.485217,83769672.29056203,80.0,4.9,54.0,38374,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005991938688085878
3977,29584033.767974548,0.18887,83769672.29056203,105.0,6.8,3.0,34594,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.004226817090997554
3978,3000000.0,3.0778849999999998,83769672.29056203,90.0,4.1,52.0,38255,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.14654856439697322
3979,3000000.0,1.7814619999999999,103735.0,93.0,6.6,36.0,36477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05072180509197064
3980,29584033.767974548,4.952983000000001,83769672.29056203,91.0,6.6,271.0,33815,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.195186474645022
3981,2902660.0,1.3508799999999999,83769672.29056203,93.0,6.1,34.0,36799,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.04790392703130561
3982,29584033.767974548,0.687656,83769672.29056203,89.0,4.3,12.0,38318,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.039736131693964304
3983,8000000.0,6.39503,23563727.0,116.0,6.9,99.0,34580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13948496400291927
3984,2883848.0,39.30982,25000000.0,122.0,8.0,808.0,17652,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.1384227365086745
3985,2800000.0,9.070841999999999,19170001.0,88.0,5.3,192.0,28301,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.03259926494428878
3986,2777000.0,67.417542,33754967.0,102.0,7.4,1642.0,10497,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2990092428379962
3987,2800000.0,36.444894,86273333.0,106.0,7.7,854.0,23403,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2032339319039702
3988,2000000.0,15.351412,5364858.0,95.0,5.4,190.0,35358,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2676984157631784
3989,29584033.767974548,2.436019,83769672.29056203,144.0,7.6,44.0,34743,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.06199331733463079
3990,29584033.767974548,0.9339200000000001,83769672.29056203,112.0,6.5,19.0,31619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02676984157631784
3991,2700000.0,11.35972,37799643.0,118.0,7.0,59.0,25170,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08312740278961855
3992,29584033.767974548,0.296981,83769672.29056203,107.21727137704222,9.5,2.0,38206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028178780606650357
3993,29584033.767974548,1.7766240000000002,83769672.29056203,90.0,4.9,10.0,35742,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.01408939030332518
3994,2686000.0,1.8972630000000001,6600000.0,109.0,6.0,30.0,19199,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00018339638859445005
3995,29584033.767974548,0.144031,83769672.29056203,103.0,7.0,3.0,31170,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.004226817090997554
