,budget,popularity,revenue,runtime,vote_average,vote_count,Days,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Foreign
969,50000000,23.073933,30303072,132.0,6.0,387,31003,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
970,50000000,6.5670649999999995,82169884,121.0,6.0,654,35144,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
971,50000000,6.22577,58900031,95.0,5.9,75,32471,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
972,44000000,42.933027,63327201,125.0,6.0,1817,37380,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
973,50000000,19.226763000000002,42792561,98.0,6.2,286,33754,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
974,50000000,10.089065,26199517,110.0,6.1,206,33497,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
975,50000000,13.391832999999998,60161391,118.0,6.0,368,35872,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
976,50000000,21.637234,42277365,97.0,5.6,373,31311,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
977,70000000,61.245957,23159305,86.0,7.6,1436,32403,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
978,50000000,25.237969,34808403,119.0,7.1,775,34356,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
979,50000000,21.589392999999998,25035950,139.0,6.6,428,38570,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
980,50000000,22.442241,38955598,130.0,7.3,480,33698,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
981,40000000,6.004422,0,100.0,5.4,120,34433,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
982,50000000,74.64653,71561644,114.0,6.3,1148,38099,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
983,51500000,35.481169,55112356,100.0,7.2,848,35364,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
984,50000000,14.723467000000001,44434439,110.0,5.8,458,34650,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
985,60000000,21.084542000000003,66976317,148.0,6.2,367,32476,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
986,49900000,21.408222,26121638,102.0,5.2,501,36666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
987,50000000,19.267479,38502340,84.0,5.8,391,36841,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
988,50000000,3.314004,10541523,114.0,5.9,81,31766,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
989,50000000,21.312185999999997,16671505,99.0,5.8,274,30541,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
990,50000000,7.44268,10382407,135.0,5.5,108,31010,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
991,22000000,12.549489999999999,24188922,108.0,6.5,235,36343,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
992,50000000,18.394571,22944502,127.0,6.0,444,34642,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
993,50000000,8.189406,9851610,95.0,5.2,44,31010,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
994,50000000,27.631262,40828540,95.0,5.6,760,36084,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
995,60000000,40.721373,60052138,124.0,5.6,984,37343,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
996,55000000,11.329727,0,109.0,5.9,132,33368,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
997,50000000,37.253774,55969000,100.0,4.7,797,38431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
998,50000000,6.397387999999999,6808550,88.0,5.0,76,34041,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
999,60000000,2.275331,0,105.0,5.4,37,32613,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1000,50000000,30.387148,28931401,105.0,5.3,600,36623,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1001,50000000,8.139676,12764201,97.0,3.9,112,35896,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1002,49000000,21.746245000000002,72700000,87.0,5.7,437,33222,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1003,49000000,2.8084279999999997,20423389,104.0,6.2,71,29090,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1004,50000000,31.02233,36348784,116.0,7.2,666,35929,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1005,48000000,25.170217,207515725,147.0,6.9,562,32912,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1006,48000000,80.972475,474171806,127.0,7.6,3152,28677,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,0,26.387040000000002,68929150,130.0,6.5,639,37183,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1008,49000000,116.700319,104399548,120.0,6.6,3062,38092,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,73000000,33.884459,151493655,118.0,6.5,826,32493,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1010,48000000,53.043124,196397415,111.0,6.5,1267,33369,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1011,0,0.7167640000000001,0,0.0,4.3,13,34962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1012,75000000,34.973086,108000000,114.0,6.6,692,32455,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1013,50000000,40.371097999999996,3324330,137.0,6.1,547,38103,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1014,48000000,18.60049,85498534,112.0,6.0,518,33127,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1015,48000000,30.920075,50315140,120.0,7.1,695,33211,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1016,0,11.940711,0,118.0,6.0,418,33275,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1017,48000000,19.348007,90383208,93.0,5.6,512,32843,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1018,58000000,8.59075,25928721,127.0,6.6,68,27055,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1019,55000000,48.801089000000005,70016220,122.0,6.9,1188,35356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020,48000000,88.84477700000001,325771424,109.0,6.1,2200,38014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1021,48000000,16.000178,77745568,123.0,6.5,333,31997,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1022,47000000,19.525659,102825796,96.0,5.7,594,31251,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1023,0,1.246883,528972,101.0,6.6,9,32079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1024,47000000,7.859226,103738726,103.0,5.9,251,29064,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1025,48000000,18.102572,124305181,113.0,6.6,339,32403,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1026,48000000,7.226114999999999,35743308,132.0,6.5,103,33208,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1027,15000000,63.071045999999996,125212904,93.0,7.2,1488,26271,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1028,0,24.132271,0,167.0,7.7,357,22403,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1029,47000000,10.410933,38085778,75.0,4.6,104,34999,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1030,47000000,6.0672120000000005,12379402,104.0,5.7,74,31143,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
1031,38000000,15.401855,299288605,105.0,6.3,584,31625,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1032,0,10.698929,0,102.0,5.5,252,33114,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1033,46000000,41.322708,113714830,118.0,6.8,1148,33425,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1034,46000000,25.6713,150000000,111.0,7.0,661,31415,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1035,47000000,22.581313,10539000,80.0,4.4,420,36372,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1036,46000000,12.971122,100860818,117.0,6.2,232,31275,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
1037,45000000,26.721386,181000000,86.0,6.4,1424,31535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1038,25000000,24.672234,15436808,127.0,6.6,573,38589,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1039,46000000,0.146783,5200000,140.0,6.5,2,25735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1040,46000000,28.964161999999998,341631208,91.0,5.0,543,30505,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1041,45000000,49.353524,376141306,91.0,6.1,2757,37204,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1042,48000000,36.585509,220673217,84.0,5.8,912,33943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1043,45000000,32.624355,212000000,111.0,6.1,961,32899,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1044,45000000,53.090422,101702060,93.0,5.8,1309,35664,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1045,40000000,30.002907,95149435,113.0,6.0,697,34230,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
1046,45000000,17.923254,195268056,141.0,6.3,371,30344,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1047,45000000,17.746719,117615211,119.0,6.4,278,30560,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1048,45000000,31.305335999999997,175372502,97.0,7.0,1111,35466,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1049,45000000,19.637704,178051587,117.0,6.3,433,29784,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1050,43000000,10.411996,154749918,101.0,5.6,406,34510,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1051,46000000,88.496873,122126687,153.0,7.9,3085,37560,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1052,45000000,52.081131,104876233,122.0,7.3,1634,33194,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1053,45000000,30.816340999999998,90683916,102.0,6.9,710,32542,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1054,45000000,35.376971000000005,141220678,83.0,5.4,982,33101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1055,45000000,17.047276,165184237,103.0,6.5,501,36894,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1056,45000000,43.815492,131183530,120.0,6.5,1905,32053,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1057,30000000,23.234651,76669806,136.0,7.3,496,34391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1058,45000000,17.270539000000003,94935764,89.0,5.9,299,33378,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1059,45000000,27.684779,136885767,89.0,4.7,610,31556,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1060,45000000,26.79781,113916474,100.0,5.8,575,32762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1061,40000000,37.073127,244931766,135.0,7.0,1869,33896,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1062,120000000,87.350802,363258859,95.0,6.8,2303,32149,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1063,35000000,26.134678,74558115,122.0,6.6,741,33208,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1064,45000000,16.582709,170362582,110.0,5.5,313,30639,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1065,45000000,10.731574,53854588,135.0,5.9,150,31318,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1066,0,2.0941509999999997,0,111.0,6.2,26,20977,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1067,45000000,8.99269,56070433,95.0,5.6,176,34510,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1068,50000000,51.742065000000004,104478416,109.0,6.6,1315,34392,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1069,0,7.157635000000001,0,93.0,4.3,69,34358,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1070,45000000,12.065380000000001,148412065,94.0,6.1,1292,35370,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1071,40000000,44.120328,123494610,117.0,6.6,1006,37805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1072,45000000,6.156015,38399961,112.0,6.4,119,34755,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1073,45000000,12.362876,0,111.0,6.1,210,30632,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1074,45000000,11.095914,0,96.0,5.9,134,30919,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1075,45000000,31.856589000000003,82966152,131.0,6.2,766,37121,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1076,25000000,24.459948,56422687,94.0,6.1,537,34261,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1077,40000000,28.029015,160583018,88.0,6.0,852,33742,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1078,50000000,20.239061,55181129,88.0,5.5,366,34950,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1079,40000000,25.876582,30925690,137.0,6.5,562,27055,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,0,11.872841000000001,0,133.0,7.1,410,35364,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1081,35000000,20.360549,75225693,119.0,6.7,796,35826,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1082,55000000,32.31022,65664721,105.0,6.2,661,34802,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1083,70000000,27.568194000000002,72108608,101.0,5.4,676,35705,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1084,45000000,6.250282,0,92.0,4.7,100,31367,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1085,45000000,11.120344000000001,0,117.0,5.5,154,31290,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1086,45000000,13.707182999999999,57881056,86.0,5.3,244,36050,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1087,35000000,12.495436,29400000,123.0,6.5,215,32925,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1088,45000000,6.803965,38058335,134.0,6.1,151,34736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1089,45000000,9.025236,17300889,100.0,4.7,136,31247,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,57000000,7.5246710000000006,0,117.0,5.8,60,32896,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1091,44000000,3.770161,13681765,192.0,7.1,71,31080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1092,45000000,21.118195999999998,60222298,128.0,6.7,670,36246,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1093,45000000,6.513856,11203026,106.0,6.0,154,31850,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1094,45000000,11.387408,9323833,160.0,6.3,90,35731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1095,110,9.950505,0,114.0,6.6,203,35097,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1096,45000000,14.813057,42487390,99.0,5.0,332,35706,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1097,40000000,5.201688,8493890,85.0,6.3,80,33376,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1098,45000000,5.361699,4607608,139.0,6.4,81,35384,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1099,45000000,3.848893,2154540,103.0,4.0,11,31486,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1100,45000000,35.6585,160078586,101.0,6.0,1007,36826,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1101,65000000,5.258726,73706,87.0,2.3,28,37100,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1102,44500000,62.01056,232324128,120.0,7.1,3423,37218,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1103,44000000,54.884297,368875760,130.0,7.2,1220,30212,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1104,40000000,33.747825,136000000,110.0,5.5,858,36278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,44000000,16.245068,165615285,147.0,7.3,715,31381,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1106,44000000,38.653969000000004,300400432,96.0,6.3,864,27213,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1107,44000000,3.9373519999999997,0,118.0,5.5,89,31122,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1108,2600000,46.007991,84300000,88.0,6.9,1355,10689,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1109,44000000,5.3801239999999995,3484331,219.0,6.4,55,25569,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1110,50000000,49.020045,111340801,106.0,6.4,1528,34754,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1111,40000000,24.821138,34227298,109.0,5.6,685,38343,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1112,43000000,19.043286,80049764,136.0,7.0,302,32906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1113,43000000,5.418921,0,103.0,6.0,208,32647,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1114,45000000,25.999888000000002,50871113,103.0,6.6,518,34410,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,43000000,18.65632,68696770,84.0,5.3,280,33383,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1116,42000000,23.736535,270248367,154.0,6.6,501,30175,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1117,44000000,21.75433,48190704,99.0,6.8,566,36324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1118,40000000,44.094856,51070807,93.0,6.3,1045,36581,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1119,42000000,62.714026000000004,201585328,109.0,6.7,4074,37005,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1120,42000000,28.969151,363889678,124.0,7.0,1262,32318,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1121,45000000,31.789029,224834564,84.0,6.5,1150,32723,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1122,42000000,33.238296000000005,171963386,90.0,5.8,773,34027,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1123,40000000,6.420433999999999,70100000,117.0,5.4,134,29810,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1124,43000000,37.654688,158674180,117.0,6.5,1575,37477,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1125,31115000,13.244365,71000000,248.0,6.7,146,19199,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1126,0,26.799913,73100172,105.0,6.0,593,37218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1127,42000000,14.046705,63781810,115.0,6.1,184,33374,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1128,42000000,3.844926,0,126.0,6.5,47,31409,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1129,32000000,14.733513,55157539,119.0,6.1,305,33306,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1130,42000000,16.122168,0,83.0,5.4,518,36027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1131,32000000,28.221190000000004,156167015,133.0,5.9,541,28721,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1132,42000000,45.151657,89162162,100.0,5.6,922,36638,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1133,60000000,15.205371,56359980,120.0,5.7,191,32976,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1134,48000000,14.587367,20915465,104.0,4.0,232,30142,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1135,42000000,34.828241,24127895,122.0,7.0,1335,34636,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1136,31000000,23.607392,177394432,99.0,7.2,635,33634,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1137,40000000,19.438503,36893721,91.0,5.3,388,36959,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1138,44000000,74.16801600000001,12342632,112.0,6.1,2304,38023,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1139,42000000,7.349497,11087569,100.0,6.3,136,36539,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1140,33000000,7.663514999999999,14000000,100.0,6.8,148,36139,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1141,41000000,32.798571,215000000,110.0,6.8,1626,33593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1142,0,5.794466000000001,0,100.0,5.3,125,38127,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1143,65000000,36.670398999999996,117487473,132.0,6.6,907,33047,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1144,41000000,14.653718,0,88.0,5.3,281,33873,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1145,40000000,73.085576,672806292,107.0,7.7,3147,32403,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1146,42000000,34.041407,46221189,102.0,6.2,925,36946,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1147,41000000,9.419725999999999,7448385,100.0,5.6,248,36854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1148,8000000,28.456571999999998,90815558,126.0,6.9,891,26880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1149,40000000,49.664128000000005,251171807,138.0,6.8,2807,37645,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1150,40000000,36.238968,317375031,108.0,6.7,1804,35990,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1151,70000000,19.439386,177841558,105.0,6.2,278,32452,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1152,40000000,43.345252,332000000,108.0,7.4,3829,28857,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1153,40000000,115.241998,126546825,89.0,6.3,5878,37859,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,40000000,98.755657,571006128,125.0,5.2,3254,38071,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1155,38000000,21.998734,197011982,84.0,4.7,511,33852,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1156,40000000,25.219804999999997,152266007,149.0,7.0,509,31295,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1157,40000000,26.516624,190212113,98.0,6.0,699,34004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1158,40000000,37.084384,149295601,121.0,7.4,1526,37657,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1159,40000000,21.661027999999998,107458785,128.0,6.7,354,29811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1160,40000000,68.794673,320170008,134.0,7.0,1949,38528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1161,40000000,69.27821999999999,224920315,120.0,7.1,3391,36476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1162,40000000,26.253357,177259441,129.0,6.2,959,35875,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1163,45000000,32.549282,178262620,83.0,5.3,750,34845,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1164,40000000,24.992057,161834276,116.0,5.7,736,32584,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1165,40000000,45.769562,244527583,118.0,7.1,2900,29043,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1166,40000000,36.301202,111811453,100.0,5.9,944,38114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1167,40000000,45.022964,215862692,128.0,7.1,1056,29946,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1168,40000000,22.853006,129540499,123.0,6.6,560,36056,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1169,40000000,31.884559000000003,95020213,128.0,6.8,787,37401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1170,40000000,31.385257,128798265,139.0,7.0,767,32544,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1171,40000000,67.767785,169837010,110.0,5.4,1127,37980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1172,40000000,24.287306,120455994,120.0,6.7,542,34790,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1173,35000000,53.114573,194564672,121.0,7.1,1881,38296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1174,40000000,25.136082000000002,124827316,102.0,6.1,555,38408,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1175,40000000,37.776565999999995,75505856,112.0,7.1,732,29897,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1176,40000000,21.743320999999998,124731534,152.0,7.2,467,34314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1177,40000000,66.003433,158733820,124.0,7.2,2691,34468,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1178,40000000,24.862767,151161491,90.0,6.2,716,35504,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1179,41000000,25.391899,91636986,105.0,6.5,515,35917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
