,budget,popularity,runtime,vote_average,vote_count,Fantasy,Science Fiction,Action,Adventure,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Mystery,Horror,War,History,Music,Documentary,Foreign,TV Movie,Days
3862,3500000.0,26.259389000000002,107.0,6.7,524,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36839
3863,29045039.87528628,1.4194309999999999,100.0,6.2,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36728
3864,3000000.0,11.637458,92.0,6.0,127,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35742
3865,3300000.0,192.528841,105.0,8.3,4254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37947
3866,3300000.0,44.356711,130.0,8.1,1814,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33317
3867,600000.0,4.859873,99.0,6.8,97,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32340
3868,3400000.0,6.723057000000001,118.0,6.8,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38101
3869,29045039.87528628,3.069605,85.0,6.4,66,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,35053
3870,3800000.0,21.826888,115.0,7.9,927,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37174
3871,29045039.87528628,15.128316,94.0,7.4,344,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26663
3872,29045039.87528628,1.814802,91.0,6.7,37,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34994
3873,4300000.0,5.643023,98.0,6.2,66,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26208
3874,3300000.0,2.964785,96.0,4.1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37976
3875,2000000.0,0.11615,92.0,8.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32487
3876,29045039.87528628,13.437038000000001,128.0,6.8,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35740
3877,3200000.0,26.180367,136.0,7.5,863,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21026
3878,3200000.0,11.735287,123.0,7.4,265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18783
3879,29045039.87528628,8.308442,99.0,6.9,150,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36048
3880,29045039.87528628,3.027892,101.0,6.9,101,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34029
3881,3200000.0,11.933449000000001,105.0,6.8,347,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36457
3882,29045039.87528628,8.825113,95.0,6.1,160,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,34664
3883,2700000.0,17.332585,109.0,7.0,418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24723
3884,2500000.0,47.812466,110.0,7.2,987,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19662
3885,2400000.0,11.753553,110.0,5.7,112,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37196
3886,3180000.0,42.868495,130.0,8.0,1076,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13181
3887,4000000.0,63.513324,93.0,7.8,2655,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31143
3888,29045039.87528628,1.918959,115.0,6.3,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32781
3889,3000000.0,22.789649,91.0,5.7,722,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36496
3890,29045039.87528628,5.735912,91.0,7.4,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32078
3891,4000000.0,11.414843,120.0,7.3,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33563
3892,29045039.87528628,6.017273,111.0,6.9,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37800
3893,3000000.0,21.607228,87.0,5.7,361,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27376
3894,3000000.0,7.961558999999999,117.0,6.9,156,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27419
3895,3000000.0,54.40303299999999,86.0,6.0,2428,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37450
3896,3000000.0,41.045084,110.0,6.7,1573,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,37022
3897,3000000.0,0.29522600000000004,113.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33494
3898,3000000.0,16.553594,108.0,7.6,165,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17258
3899,3000000.0,24.393296,95.0,6.2,361,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21714
3900,3000000.0,11.241802,98.0,5.3,106,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,31668
3901,16000000.0,9.18885,93.0,5.9,137,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32740
3902,3000000.0,11.158167,86.0,5.7,216,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,27650
3903,3000000.0,23.109959,161.0,7.7,542,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17120
3904,3000000.0,1.586598,100.0,4.7,25,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,29015
3905,2000000.0,3.8328580000000003,121.0,6.7,86,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23884
3906,3000000.0,22.889294,125.0,8.1,483,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18107
3907,3000000.0,10.341982000000002,87.0,4.2,193,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30219
3908,3000000.0,7.924982000000001,128.0,6.4,120,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20326
3909,3000000.0,1.697846,100.0,6.4,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,34632
3910,29045039.87528628,14.936660999999999,84.0,6.6,367,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,38135
3911,3000000.0,0.720091,97.0,7.0,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27370
3912,29045039.87528628,2.747402,84.0,5.3,36,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35875
3913,3000000.0,6.734964999999999,146.0,7.3,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18111
3914,3000000.0,13.338539,186.0,7.6,155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18641
3915,29045039.87528628,0.185373,94.0,4.5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32317
3916,3000000.0,5.3448150000000005,133.0,7.3,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13796
3917,29045039.87528628,0.9826239999999999,99.0,3.7,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34743
3918,3000000.0,23.299907,108.0,7.4,568,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37394
3919,29045039.87528628,4.103764,95.0,3.8,46,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,28126
3920,3000000.0,5.003615,97.0,6.3,94,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,28357
3921,3000000.0,0.019984000000000002,94.0,5.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34285
3922,29045039.87528628,1.026243,86.0,5.8,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33282
3923,29045039.87528628,2.787375,115.0,6.8,34,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34628
3924,3800000.0,3.6673720000000003,97.0,6.5,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32319
3925,3000000.0,2.144354,82.0,3.1,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32795
3926,3000000.0,3.937939,117.0,5.7,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,31344
3927,3000000.0,5.325156,90.0,6.0,57,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36225
3928,3000000.0,23.981601,100.0,7.4,798,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22138
3929,29045039.87528628,3.107149,98.0,5.2,38,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30115
3930,29045039.87528628,5.016607,95.0,5.4,39,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31563
3931,29045039.87528628,13.857194,94.0,7.6,234,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24771
3932,29045039.87528628,6.997495,104.0,6.4,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33161
3933,3000000.0,4.337685,87.0,5.9,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32215
3934,2962051.0,3.6366339999999995,108.0,6.6,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31311
3935,29045039.87528628,15.492257,86.0,7.2,345,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37436
3936,3000000.0,2.504169,94.0,6.9,94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34607
3937,3000000.0,10.757539,139.0,7.4,194,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32109
3938,29045039.87528628,1.580027,89.0,6.1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33740
3939,2800000.0,15.754614000000002,102.0,5.1,366,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,37926
3940,3000000.0,56.763490000000004,120.0,8.0,1945,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33647
3941,29045039.87528628,3.6448720000000003,110.0,6.5,37,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,36302
3942,3000000.0,16.900433,86.0,5.7,211,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,36694
3943,3000000.0,1.569246,101.0,5.2,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38485
3944,3000000.0,4.682881,110.0,6.5,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,31325
3945,29045039.87528628,1.128559,87.0,5.8,12,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35021
3946,3000000.0,12.68672,123.0,6.9,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35972
3947,29045039.87528628,3.7503379999999997,99.0,5.6,67,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,37030
3948,29045039.87528628,2.857848,176.0,4.0,21,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31957
3949,3000000.0,20.952820000000003,87.0,5.3,444,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,37152
3950,29045039.87528628,0.18094000000000002,120.0,3.7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,34127
3951,29045039.87528628,1.75311,94.0,5.2,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36995
3952,2700000.0,3.120747,98.0,6.7,59,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34257
3953,29045039.87528628,0.384496,0.0,6.3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,37665
3954,29045039.87528628,2.504156,96.0,3.9,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36477
3955,3000000.0,0.431332,97.0,5.8,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32479
3956,3000000.0,11.882563000000001,112.0,5.7,197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36640
3957,29045039.87528628,9.342464999999999,88.0,6.1,15,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35952
3958,3000000.0,12.564554,83.0,4.9,148,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,38072
3959,29045039.87528628,0.6882199999999999,80.0,3.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34440
3960,29045039.87528628,0.194848,90.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36369
3961,29045039.87528628,2.015525,96.0,5.4,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36095
3962,3000000.0,2.680629,85.0,5.2,18,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37401
3963,29045039.87528628,12.036888000000001,84.0,5.3,171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37842
3964,29045039.87528628,1.737032,80.0,2.9,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37313
3965,3000000.0,9.249229,90.0,5.8,136,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36824
3966,2500000.0,5.164423,92.0,7.1,95,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20739
3967,3.0,0.008263,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35853
3968,29045039.87528628,1.9988259999999998,88.0,4.8,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37369
3969,3000000.0,1.968679,95.0,4.6,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,37758
3970,3000000.0,1.141463,79.0,2.8,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38248
3971,29045039.87528628,0.214704,88.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28259
3972,3200000.0,1.034844,95.0,6.1,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36121
3973,29045039.87528628,1.975941,95.0,6.3,22,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36275
3974,2900000.0,5.928937,113.0,7.6,126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31836
3975,2900000.0,3.370225,136.0,7.3,25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18658
